region	source_code	name	city	stored_w	w_present	override_w	override_file	effective_w	link_state	stored_a	a_override	suppressed	src
AL	AL	Triad Martial Arts Academy	Cullman	https://triadmartialarts.com/	Y			https://triadmartialarts.com/	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	CT ARENA FEITOSA (USA) Brazilian Jiu Jitsu	Daphne	https://ct-arena-feitosa-usa-brazilian-jiu-jitsu.business.site/	Y			https://ct-arena-feitosa-usa-brazilian-jiu-jitsu.business.site/	HAS_STORED	25478 Friendship Rd			snippets/tjjm-gyms-data-18.liquid
AL	AL	Checkmat Daphne	Daphne	https://rxsportfit.com/daphne-checkmat	Y			https://rxsportfit.com/daphne-checkmat	HAS_STORED	10758 Co Rd 64			snippets/tjjm-gyms-data-18.liquid
AL	AL	SCS Martial Arts & Fitness	Daphne	http://teamscsdaphne.com/	Y			http://teamscsdaphne.com/	HAS_STORED	7980 American Way			snippets/tjjm-gyms-data-18.liquid
AL	AL	Yamane Championship Mixed Martial Arts	Daphne	http://www.ycmma.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1410 US-98 Ste D			snippets/tjjm-gyms-data-18.liquid
AL	AL	10th Planet Jiu Jitsu Decatur	Decatur	https://decaturbrazilianjiujitsu.com/	Y			https://decaturbrazilianjiujitsu.com/	HAS_STORED	108 Lenwood Rd SE			snippets/tjjm-gyms-data-21.liquid
AL	AL	Decatur BJJ Alabama	Decatur	https://decaturbjalab.com	Y			https://decaturbjalab.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	Dothan BJJ	Dothan	https://dothanbjj.com	Y			https://dothanbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	Peak Martial Arts Dothan	Dothan	https://pmadothan.com/classes/Brazilian-Jiu-Jitsu	Y			https://pmadothan.com/classes/Brazilian-Jiu-Jitsu	HAS_STORED	3121 Ross Clark Cir #4			snippets/tjjm-gyms-data-18.liquid
AL	AL	Wolfpack Karate & MMA	Dothan	http://www.mmadothan.com/	Y			http://www.mmadothan.com/	HAS_STORED	1561 Westgate Pkwy			snippets/tjjm-gyms-data-18.liquid
AL	AL	I'mmortal Kombat	Enterprise	http://www.jiujitsuenterprise.com/	Y			http://www.jiujitsuenterprise.com/	HAS_STORED	1919 E Park Ave ste b			snippets/tjjm-gyms-data-18.liquid
AL	AL	Port City Combat Sports	Fairhope	https://www.pckickboxing.com/fairhope-schedule/	Y			https://www.pckickboxing.com/fairhope-schedule/	HAS_STORED	21611 AL-181 Suite B			snippets/tjjm-gyms-data-18.liquid
AL	AL	FLORENCE BRAZILIAN JIU-JITSU ACADEMY	Florence	https://www.florencebjj.com/	Y			https://www.florencebjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Panacea Martial Arts	Foley	http://foleybjj.com/	Y			http://foleybjj.com/	HAS_STORED	806 S McKenzie St			snippets/tjjm-gyms-data-18.liquid
AL	AL	The Academy	Foley		N				NO_W_KEY|RENDERS_BLANK	8475 AL-59			snippets/tjjm-gyms-data-18.liquid
AL	AL	Russell County Training Center	Fort Mitchell	https://www.rctc980.com/	Y			https://www.rctc980.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Gadsden BJJ	Gadsden	https://gadsdenbjj.com	Y			https://gadsdenbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	Team Jucao Gardendale	Gardendale	https://www.championfactory.com/	Y			https://www.championfactory.com/	HAS_STORED	955 Main St			snippets/tjjm-gyms-data-18.liquid
AL	AL	10th Planet Jiu-Jitsu Gulf Shores	Gulf Shores	https://www.facebook.com/KuzushiClubBJJGulfShores/	Y			https://www.facebook.com/KuzushiClubBJJGulfShores/	HAS_STORED	2050 E 2nd Street			snippets/tjjm-gyms-data-18.liquid
AL	AL	Gulf Coast Jujutsu	Gulf Shores	https://www.facebook.com/Gulf-Coast-Jujutsu-184652755613880/	Y			https://www.facebook.com/Gulf-Coast-Jujutsu-184652755613880/	HAS_STORED	7369 Alamo Cir			snippets/tjjm-gyms-data-18.liquid
AL	AL	Kame House MMA	Hazel Green	https://www.facebook.com/KameHouseMMA/	Y			https://www.facebook.com/KameHouseMMA/	HAS_STORED	13669 US-231 431 N #2			snippets/tjjm-gyms-data-18.liquid
AL	AL	Birmingham Brazilian Jiu Jitsu Spartan Fitness	Homewood	https://spartanfitnessmma.com/classes/Brazilian-Jiu-Jitsu	Y			https://spartanfitnessmma.com/classes/Brazilian-Jiu-Jitsu	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Champions Freestyle MMA & Fitness	Hoover	http://www.championsfreestylemma.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	3447 Lorna Ln			snippets/tjjm-gyms-data-18.liquid
AL	AL	Lion Heart Jiu-Jitsu Academy	Hoover	https://trainbjj.passion.io/	Y			https://trainbjj.passion.io/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	10th Planet Jiu Jitsu Huntsville	Huntsville	http://10thplanethuntsville.com/	Y			http://10thplanethuntsville.com/	HAS_STORED	2615 N Memorial Pkwy UNIT C			snippets/tjjm-gyms-data-18.liquid
AL	AL	ALLIANCE JIU JITSU	Huntsville	https://alliancehuntsville.com/	Y			https://alliancehuntsville.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Arsenal Combat Sports Club	Huntsville	https://www.arsenal-bjj.com/	Y			https://www.arsenal-bjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Claymore Fighting & Fitness	Huntsville	http://www.claymoregym.com/	Y			http://www.claymoregym.com/	HAS_STORED	11547 Memorial Parkway			snippets/tjjm-gyms-data-18.liquid
AL	AL	GB Huntsville	Huntsville	https://www.graciebarrahuntsville.com	Y			https://www.graciebarrahuntsville.com	HAS_STORED	2101 West Ferry Way Southwest			snippets/tjjm-gyms-data-18.liquid
AL	AL	Maverick Training Center	Huntsville	https://mavericktraining.net/	Y			https://mavericktraining.net/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	New Legacy Martial Arts Academy Fight Gym	Huntsville	http://www.facebook.com/newlegacymartialartsacademyathletics	Y			http://www.facebook.com/newlegacymartialartsacademyathletics	HAS_STORED	3700 Blue Spring Rd NW			snippets/tjjm-gyms-data-18.liquid
AL	AL	Powell's MMA Systems	Huntsville	http://www.sbgofal.com/	Y			http://www.sbgofal.com/	HAS_STORED	2650 Jordan Ln NW			snippets/tjjm-gyms-data-18.liquid
AL	AL	Rocket City MMA	Huntsville	https://rocketcitymma.com/	Y			https://rocketcitymma.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	GB Jasper	Jasper	https://gbjasper.com/	Y			https://gbjasper.com/	HAS_STORED	764 Hwy 78 W			snippets/tjjm-gyms-data-18.liquid
AL	AL	GRACIE JIU-JITSU	Madison	https://www.graciejiujitsumadisonal.com/	Y			https://www.graciejiujitsumadisonal.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Pirate BJJ	Madison	https://www.piratebjj.com/	Y			https://www.piratebjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	ROCKET CITY REVOLUTION BJJ	Madison	https://www.rcrbjj.com/	Y			https://www.rcrbjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	10th Planet Mobile	Mobile		N				NO_W_KEY|RENDERS_BLANK	755 Lakeside Dr			snippets/tjjm-gyms-data-18.liquid
AL	AL	Gulf Coast Jiu-jitsu	Mobile	https://gcjiujitsu.com/	Y			https://gcjiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Karate 4 Kids, Dutch Kickboxing, Jujitsu & MMA	Mobile		N				NO_W_KEY|RENDERS_BLANK	6363 Piccadilly Square Dr			snippets/tjjm-gyms-data-18.liquid
AL	AL	Mobile MMA Club	Mobile	https://www.mobilemmaclub.com/	Y			https://www.mobilemmaclub.com/	HAS_STORED	109 Furr St			snippets/tjjm-gyms-data-18.liquid
AL	AL	Port City MMA	Mobile	http://portcitymma.com/	Y			http://portcitymma.com/	HAS_STORED	2502 Schillinger Rd S			snippets/tjjm-gyms-data-18.liquid
AL	AL	Renzo Gracie Alabama	Mobile	https://www.renzograciealabama.com/	Y			https://www.renzograciealabama.com/	HAS_STORED	7 N Broad St			snippets/tjjm-gyms-data-18.liquid
AL	AL	Team Hopkins Jiu Jitsu Mobile	Mobile	https://www.facebook.com/GracieJiuJitsuOfAlabama/	Y			https://www.facebook.com/GracieJiuJitsuOfAlabama/	HAS_STORED	1704 Government St			snippets/tjjm-gyms-data-18.liquid
AL	AL	Guerrilla Fitness	Montgomery	https://www.guerrillafitnessonline.com/	Y			https://www.guerrillafitnessonline.com/	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	MONTGOMERY MARTIAL ARTS	Montgomery	https://montgomerymartialartsonline.com/	Y			https://montgomerymartialartsonline.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	NXG COMBAT SPORTS	Montgomery	https://nxgcombatsports.com/	Y			https://nxgcombatsports.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	10th Planet Jiu Jitsu Muscle Shoals	Muscle Shoals	http://10thplanetshoals.com/	Y			http://10thplanetshoals.com/	HAS_STORED	605 Tyler Ave			snippets/tjjm-gyms-data-18.liquid
AL	AL	Hooked Martial Arts + Fitness	Opelika	https://www.hookedmartialarts.com/	Y			https://www.hookedmartialarts.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Kage Fit	Opelika	http://kagefit.me/	Y			http://kagefit.me/	HAS_STORED	3613 Pepperell Pkwy			snippets/tjjm-gyms-data-18.liquid
AL	AL	Gracie Barra Pelham Alabama	Pelham	http://www.graciebarraalabama.com	Y			http://www.graciebarraalabama.com	HAS_STORED	200 Bowling Ln			snippets/tjjm-gyms-data-18.liquid
AL	AL	NEXTGEN MARTIAL ARTS	Prattville	https://www.nextgenmartialarts.com/	Y			https://www.nextgenmartialarts.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Prattville Fitness Kickboxing And MMA	Prattville	http://fitnesskickboxingandmmaprattville.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	2265 Cobbs Ford Rd			snippets/tjjm-gyms-data-18.liquid
AL	AL	Richardson Jiu Jitsu	Prattville	https://www.richardsonjj.com/	Y			https://www.richardsonjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Combat Survival of Alabama	Rainbow City		N				NO_W_KEY|RENDERS_BLANK	209 Rescia Ave			snippets/tjjm-gyms-data-18.liquid
AL	AL	Koryu Martial arts	Scottsboro		Y				EMPTY_STORED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
AL	AL	Selma Soul -Team	Selma	https://www.bjjselma.com/	Y			https://www.bjjselma.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Lions Pride Jiu Jitsu	Trussville		N				NO_W_KEY|RENDERS_BLANK	139 Railroad St			snippets/tjjm-gyms-data-18.liquid
AL	AL	American Top Team Tuscaloosa - Kickboxing, MMA, Brazilian Jiu-Jitsu and Fitness Kickboxing	Tuscaloosa	https://www.summitfitnesskickboxing.com/	Y			https://www.summitfitnesskickboxing.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Bailey's Tiger Rock Martial Arts	Tuscaloosa	https://baileystkd.com/	Y			https://baileystkd.com/	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AL	AL	Blue Hawk MMA	Tuscaloosa		N				NO_W_KEY|RENDERS_BLANK	3102 Greensboro Ave			snippets/tjjm-gyms-data-18.liquid
AL	AL	Cobra BJJ	Tuscaloosa	https://www.cobrabjjtuscaloosa.com/	Y			https://www.cobrabjjtuscaloosa.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AL	AL	Birmingham Wrestling Complex	Vestavia Hills	http://bwcomplex.com/	Y			http://bwcomplex.com/	HAS_STORED	100 Old Town Rd Suite 100			snippets/tjjm-gyms-data-18.liquid
AL	AL	The Cage MMA & Fitness	Vestavia Hills		Y				EMPTY_STORED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
AL	AL	Coosa Jiu Jitsu & Wellness	Wetumpka	https://www.coosajiujitsuandwellness.com/	Y			https://www.coosajiujitsuandwellness.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Without Limits MMA	Batesville	https://www.facebook.com/WithoutLimitsMMA/	Y			https://www.facebook.com/WithoutLimitsMMA/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Inferno Martial Arts Bella Vista	Bella Vista	https://myinfernofitness.com	Y			https://myinfernofitness.com	HAS_STORED	408 NE Towncenter			snippets/tjjm-gyms-data-37.liquid
AR	AR	Revolution Combat & Fitness	Benton	https://revolutionmma.com	Y			https://revolutionmma.com	HAS_STORED	17724 I-30 Ste 1			snippets/tjjm-gyms-data-37.liquid
AR	AR	ATA Martial Arts - Bentonville	Bentonville	https://www.tryata.com/	Y			https://www.tryata.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Eternal Warrior Brazilian Jiu-Jitsu	Bentonville	https://eternalwarriorbjj.com/	Y			https://eternalwarriorbjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Inferno Martial Arts Bentonville	Bentonville	https://myinfernofitness.com	Y			https://myinfernofitness.com	HAS_STORED	1200 SE 14th St			snippets/tjjm-gyms-data-37.liquid
AR	AR	Overcome Brazilian jiu-jitsu school	Bentonville	https://overcomejiujitsu.com/	Y			https://overcomejiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	T.O.S.S. Academy / Gracie Brazilian Jiu-Jitsu	Bentonville	https://www.tossbjj.com/	Y			https://www.tossbjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Cabot Jiu Jitsu Academy and Fitness	Cabot	https://gjjcabot.com	Y			https://gjjcabot.com	HAS_STORED	2790 S 2nd St			snippets/tjjm-gyms-data-37.liquid
AR	AR	Tribe Gym & Tribe Martial Arts	Camden	https://www.tribegymandmartialarts.com/	Y			https://www.tribegymandmartialarts.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Alliance Jiu Jitsu - Northwest Arkansas	Cave Springs	https://alliancejjnorthwestarkansas.com/	Y			https://alliancejjnorthwestarkansas.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	501 BJJ & Kickboxing	Conway	https://501bjj.com	Y			https://501bjj.com	HAS_STORED	2655 Donaghey Ave Ste 103			snippets/tjjm-gyms-data-37.liquid
AR	AR	Conway BJJ	Conway	https://conwaybjj.com	Y			https://conwaybjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	Eco Submission Grappling	Conway	https://ecosubmissiongrappling.com	Y			https://ecosubmissiongrappling.com	HAS_STORED				snippets/tjjm-gyms-data-37.liquid
AR	AR	Grandmaster Han's Martial Arts & Gracie Jiu-Jitsu	Conway	https://gmhgjj.com	Y			https://gmhgjj.com	HAS_STORED	812 N Creek Dr			snippets/tjjm-gyms-data-37.liquid
AR	AR	Gravitas Martial Arts	Conway	https://gravitasmartialarts.com	Y			https://gravitasmartialarts.com	HAS_STORED				snippets/tjjm-gyms-data-37.liquid
AR	AR	Gray Beard Forge	Conway	https://graybeardforge.org	Y			https://graybeardforge.org	HAS_STORED	3150 Vail Ave			snippets/tjjm-gyms-data-37.liquid
AR	AR	El Dorado Martial Arts	El Dorado	https://www.facebook.com/people/El-Dorado-Martial-Arts/100092167328803/	Y			https://www.facebook.com/people/El-Dorado-Martial-Arts/100092167328803/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	ONE HEART DOJO	El Dorado	https://www.eldoradomartialarts.com/	Y			https://www.eldoradomartialarts.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Diamond State Martial Arts	Fayetteville	https://diamondstatemartialarts.com	Y			https://diamondstatemartialarts.com	HAS_STORED	14819 Elkhorn Springs Rd			snippets/tjjm-gyms-data-37.liquid
AR	AR	Fayetteville Brazilian Jiu-Jitsu	Fayetteville	https://fayetteville-jiujitsu.com/	Y			https://fayetteville-jiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Meta Martial Arts	Fayetteville	https://meta-ma.com/	Y			https://meta-ma.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Fort Smith BJJ	Fort Smith	https://fortsmithbjj.com	Y			https://fortsmithbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	Fort Smith Martial Arts Center	Fort Smith	https://fortsmithmartialartscenter.wordpress.com	Y			https://fortsmithmartialartscenter.wordpress.com	HAS_STORED	2118 Rogers Ave			snippets/tjjm-gyms-data-37.liquid
AR	AR	Gracie Jiu-Jitsu Fort Smith	Fort Smith	https://graciefortsmith.com	Y			https://graciefortsmith.com	HAS_STORED	5111 Rogers Ave #204			snippets/tjjm-gyms-data-37.liquid
AR	AR	Gracie Jiu-Jitsu Harrison	Harrison	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=rl%2fmiDVLPwJnWoJzeXHm5w%3d%3d	Y			https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=rl%2fmiDVLPwJnWoJzeXHm5w%3d%3d	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Impact Martial Arts	Harrison	https://impactharrison.com/uncategorized/about/	Y			https://impactharrison.com/uncategorized/about/	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	Impact Martial Arts Harrison	Harrison	https://impactharrison.com/uncategorized/about/	Y			https://impactharrison.com/uncategorized/about/	HAS_STORED				snippets/tjjm-gyms-data-45.liquid
AR	AR	Troy Holton's Brazilian Jiu-Jitsu	Harrison	https://www.troyholtonbjj.com/	Y			https://www.troyholtonbjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Real Deal Martial Arts	Hot Springs	https://realdealmartialarts.com	Y			https://realdealmartialarts.com	HAS_STORED	214 E Grand Ave			snippets/tjjm-gyms-data-37.liquid
AR	AR	Wolf's Hammer Martial Arts Academy	Hot Springs	https://hotspringsjiujitsu.com	Y			https://hotspringsjiujitsu.com	HAS_STORED	3907 Central Ave Ste E			snippets/tjjm-gyms-data-37.liquid
AR	AR	USA Jiu-Jitsu Arkansas	Jacksonville	https://usajjarkansas.com	Y			https://usajjarkansas.com	HAS_STORED	820 Stone St			snippets/tjjm-gyms-data-37.liquid
AR	AR	ATA Martial Arts Jonesboro	Jonesboro	https://www.jonesboroata.com/	Y			https://www.jonesboroata.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Cerberus Brazilian Jiu-Jitsu	Jonesboro	https://cerberusbjj.weebly.com/	Y			https://cerberusbjj.weebly.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Gracie Jiu-Jitsu Jonesboro	Jonesboro	https://graciejonesboro.com	Y			https://graciejonesboro.com	HAS_STORED	3211 Ben J Lamberth Dr Unit A			snippets/tjjm-gyms-data-37.liquid
AR	AR	Jonesboro Grappling Association	Jonesboro	https://jonesborograpplingassociation.com/	Y			https://jonesborograpplingassociation.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Veneration Jiu Jitsu LLC	Jonesboro	https://www.jonesborojiujitsu.com/	Y			https://www.jonesborojiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Nemesis Jiu Jitsu	Little Rock	https://nemesisjiujitsu.com/	Y			https://nemesisjiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Rock City Mixed Martial Arts	Little Rock	https://rockcitymma.com	Y			https://rockcitymma.com	HAS_STORED	400 N Bowman Rd #5			snippets/tjjm-gyms-data-37.liquid
AR	AR	Westside BJJ	Little Rock	https://littlerockbjj.com/	Y			https://littlerockbjj.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Westside MMA	Little Rock	https://westsidemma.com	Y			https://westsidemma.com	HAS_STORED	806 S Izard St			snippets/tjjm-gyms-data-37.liquid
AR	AR	Kore Brazilian Jiu-Jitsu NWA	Lowell	https://www.facebook.com/koreBJJNWA/	Y			https://www.facebook.com/koreBJJNWA/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	TK Martial Arts	Lowell	https://www.tkmartialarts.com/	Y			https://www.tkmartialarts.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Arkansas Center for Sports Science Trainin	Malvern	https://www.facebook.com/ArkCenterForSportsScienceTraining	Y			https://www.facebook.com/ArkCenterForSportsScienceTraining	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Blue Collar Grappling Academy	Marion	https://www.facebook.com/bluecollargrapplingacademy870/	Y			https://www.facebook.com/bluecollargrapplingacademy870/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Gendai Budo Jiu Jitsu-MMA-Fitness	Mountain Home	https://arkansastraveller.wixsite.com/gendaibudoacademy	Y			https://arkansastraveller.wixsite.com/gendaibudoacademy	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Phoenix Rising Martial Arts	Mountain Home	https://www.phoenixrisingma.com/	Y			https://www.phoenixrisingma.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Rocha Brazilian Jiu Jitsu	North Little Rock	https://rocha-bjj.com	Y			https://rocha-bjj.com	HAS_STORED	4120 E McCain Blvd Ste 203			snippets/tjjm-gyms-data-37.liquid
AR	AR	DNC Defense	Paragould	https://dncdefense.com	Y			https://dncdefense.com	HAS_STORED	2407 Linwood Dr Ste 3			snippets/tjjm-gyms-data-37.liquid
AR	AR	Pine Bluff BJJ	Pine Bluff	https://pinebluffbjj.com	Y			https://pinebluffbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	American Jiu Jitsu Academy	Rogers	https://jiujitsu4america.com/	Y			https://jiujitsu4america.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Inferno Martial Arts Rogers	Rogers	https://myinfernofitness.com	Y			https://myinfernofitness.com	HAS_STORED	2603 W Pleasant Grove Rd #115			snippets/tjjm-gyms-data-37.liquid
AR	AR	Overcome Jiu Jitsu Pinnacle	Rogers	https://overcomepinnacle.com	Y			https://overcomepinnacle.com	HAS_STORED	4654 S 53rd St Bldg C Unit 116			snippets/tjjm-gyms-data-37.liquid
AR	AR	FORCA MMA	Russellville	https://forcamma.com	Y			https://forcamma.com	HAS_STORED	301 Reasoner Ln			snippets/tjjm-gyms-data-37.liquid
AR	AR	Martial Arts America Russellville	Russellville	https://russellvilletkd.com	Y			https://russellvilletkd.com	HAS_STORED	1704 E Parkway Dr			snippets/tjjm-gyms-data-37.liquid
AR	AR	Russellville BJJ	Russellville	https://russellvillebjj.com	Y			https://russellvillebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	Combat Concepts Academy	Sherwood	https://combatconceptsacademy.com	Y			https://combatconceptsacademy.com	HAS_STORED	950 E Kiehl Ave			snippets/tjjm-gyms-data-37.liquid
AR	AR	Inferno Martial Arts Siloam Springs	Siloam Springs	https://myinfernofitness.com/	Y			https://myinfernofitness.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	Inferno Martial Arts Springdale	Springdale	https://myinfernofitness.com	Y			https://myinfernofitness.com	HAS_STORED	5320 W Sunset Ave			snippets/tjjm-gyms-data-37.liquid
AR	AR	Springdale BJJ	Springdale	https://springdalebjj.com	Y			https://springdalebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
AR	AR	Texarkana Combat Sports	Texarkana	https://www.texarkanacombatsports.com/	Y			https://www.texarkanacombatsports.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AR	AR	The House MMA Academy	Wynne	https://www.wynnegym.com/	Y			https://www.wynnegym.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AZ	AZ	Cove Jiu Jitsu	Apache Junction	https://covejiujitsu.com/	Y			https://covejiujitsu.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AZ	AZ	10th Planet Goodyear	Avondale	https://www.10thplanetgoodyear.com/	Y			https://www.10thplanetgoodyear.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
AZ	AZ	ABUNAI MMA	Avondale	https://abunaimma.com/	Y			https://abunaimma.com/	HAS_STORED				snippets/tjjm-gyms-data.liquid
